tstamp,temp,hum,light,co,no2,noise
20171019160000,23.93,39.94,4.39,1.17,129.58,60.73
20171019161500,24.12,39.27,4.42,1.17,129.79,53.05
20171019163000,24.55,37.21,4.34,1.17,128.45,54.58
20171019164500,24.37,38.18,4.31,1.17,128.11,64.63
20171019170000,24.12,39,4.26,1.17,128.34,67.58
20171019171500,23.94,39.20,4.31,1.17,128.32,65.57
20171019173000,23.97,38.74,4.17,1.17,128.27,64.50
20171019174500,24.24,38.42,4.01,1.17,127.55,59.62
20171019180000,24.05,38.84,3.97,1.17,128.02,54.66
20171019181500,24.23,38.03,3.95,1.17,128.45,56.77
20171019183000,24,38.56,3.94,1.17,129.03,56.66
20171019184500,24.04,38.02,3.84,1.17,128.74,61.63
20171019190000,23.68,37.68,3.50,1.17,129.49,61.24
20171019191500,23.86,37.41,3.68,1.17,129.56,65.99
20171019193000,24.08,37.08,3.52,1.17,129.45,62.86
20171019194500,24.30,36.82,3.49,1.17,129.68,55.48
20171019200000,24.56,35.35,3.44,1.17,129.59,53.28
20171019201500,24.96,34.58,3.36,1.17,130.38,50.60
20171019203000,24.54,34.98,2.76,1.17,131.71,55.66
20171019204500,24.27,35.25,2.65,1.17,132.46,52.20
20171019210000,24.64,34.42,1.22,1.17,132.26,52.40
20171019211500,24.77,33.50,0,1.17,132.66,50
20171019213000,25,32.35,0,1.17,133.19,50
20171019214500,24.90,31.78,0,1.17,133.30,50
20171019220000,24.82,31.61,0,1.17,133.74,50
20171019221500,24.73,31.53,0,1.17,134.30,50
20171019223000,24.65,31.39,0,1.17,134.73,50
20171019224500,24.60,31.36,0,1.17,135.02,50
20171019230000,24.60,31.40,0,1.17,135.22,50
20171019231500,24.59,31.68,0,1.17,135.50,50
20171019233000,24.50,31.96,0,1.17,135.25,50
20171019234500,24.50,32.27,0,1.17,135,50
20171020000000,24.44,32.51,0,1.17,134.78,50
20171020001500,24.40,32.74,0,1.17,134.56,50
20171020003000,24.39,32.95,0,1.17,134.43,50
20171020004500,24.32,33.18,0,1.17,134.15,50
20171020010000,24.30,33.34,0,1.17,134.17,50
20171020011500,24.30,33.62,0,1.17,134.10,50
20171020013000,24.30,33.77,0,1.17,134.18,50
20171020014500,24.30,33.96,0,1.17,133.97,50
20171020020000,24.22,34.25,0,1.17,134.13,50
20171020021500,24.24,34.38,0,1.17,134.03,50
20171020023000,24.24,34.52,0,1.17,134.04,50
20171020024500,24.20,34.63,0,1.17,134.19,50
20171020030000,24.20,34.80,0,1.17,133.85,50
20171020031500,24.14,34.97,0,1.17,134.05,50
20171020033000,24.09,35.14,0,1.17,133.51,50
20171020034500,24,35.24,0,1.17,133.82,50
20171020040000,23.99,35.31,0,1.17,133.54,50
20171020041500,23.93,35.39,0,1.17,133.38,50
20171020043000,23.91,35.36,0,1.17,133.63,50
20171020044500,23.90,35.35,0,1.17,133.95,50
20171020050000,23.90,35.33,0,1.17,134.15,50
20171020051500,23.87,35.30,0,1.17,134.08,50
20171020053000,23.80,35.24,0,1.17,133.76,50
20171020054500,23.76,35.18,0,1.17,133.74,50
20171020060000,23.74,35.10,0,1.17,133.57,50
20171020061500,23.74,35.06,0,1.17,133.72,50
20171020063000,23.74,35.02,0,1.17,133.65,50
20171020064500,23.69,35.07,0,1.17,133.42,50
20171020070000,23.64,35.15,0.53,1.17,133.31,50
20171020071500,23.39,35.91,3.49,1.17,133.04,52.66
20171020073000,23.54,35.76,3.49,1.17,133.51,51.74
20171020074500,23.47,35.96,3.49,1.17,132.82,53.71
20171020080000,23.50,36.03,3.43,1.17,132.15,59.17
20171020081500,23.46,36.26,3.43,1.17,132.49,52.05
20171020083000,23.44,36.32,3.11,1.17,133.10,50
20171020084500,23.65,35.89,3.05,1.17,133.99,55.31
20171020090000,23.58,36.08,3.09,1.17,134.03,50
20171020091500,23.47,36.55,3.12,1.17,134.82,51.03
20171020093000,23.44,36.91,3.19,1.17,135.84,50
20171020094500,23.56,36.75,3.20,1.17,136.49,50
20171020100000,23.66,36.65,3.23,1.17,137.20,50
20171020101500,23.80,36.60,3.16,1.17,137.19,50
20171020103000,23.89,36.62,3,1.17,137.52,50
20171020104500,23.84,36.97,2.89,1.17,136.79,58.70
20171020110000,23.61,37.96,3.19,1.17,135.65,64.63
20171020111500,23.56,38.63,3.42,1.17,134.94,63.33
20171020113000,23.44,39.34,3.41,1.17,134.39,55.85
20171020114500,23.57,39.45,3.32,1.17,133.98,51.48
20171020120000,23.60,39.51,3.29,1.17,134.26,52.76
20171020121500,23.74,39.59,3.47,1.17,133.87,50
20171020123000,23.73,39.97,3.54,1.17,133.16,50
20171020124500,23.77,40.41,3.49,1.17,132.60,50
20171020130000,23.69,40.82,3.55,1.17,132.80,50.97
20171020131500,23.58,41.29,3.55,1.17,132.52,50
20171020133000,23.58,41.56,3.48,1.17,132.35,50
20171020134500,23.73,41.26,3.13,1.17,132.53,51.86
20171020140000,23.71,41.50,2.99,1.17,132.63,50
20171020141500,23.88,41.28,3.17,1.17,133.03,50
20171020143000,23.85,41.48,3.25,1.17,133.50,52.28
20171020144500,24.19,40.81,3.12,1.17,134.02,50
20171020150000,24.30,40.94,3.11,1.17,132.78,50
20171020151500,24.21,41.40,3.07,1.17,132.14,50
20171020153000,24.31,41.35,3.02,1.17,131.15,50
20171020154500,24.31,41.42,3.30,1.17,130.84,51.85
20171020160000,24.11,42.01,3.03,1.17,132.01,55.63
20171020161500,23.82,42.46,3.14,1.17,132.17,60.54
20171020163000,23.46,44.67,2.93,1.17,133.03,78.97
20171020164500,23.64,46.73,2.89,1.17,129.65,86.31
20171020170000,23.55,46.15,3.14,1.17,127.62,73.79
20171020171500,23.65,46.07,2.83,1.17,124.67,83.20
20171020173000,24.02,44.88,2.73,1.17,123.59,82.02
20171020174500,24.47,43.61,2.84,1.17,124.23,84.07
20171020180000,24.61,43.61,2.75,1.17,122.13,86.68
20171020181500,24.61,43.17,2.91,1.17,122.69,83.25
20171020183000,24.37,42.85,2.63,1.17,125.07,79.41
20171020184500,24.34,43.28,2.43,1.17,122.98,79.11
20171020190000,24.43,42.59,2.66,1.17,122.76,67.59
20171020191500,24.23,42.38,2.53,1.17,123.55,77.04
20171020193000,24.11,42.96,2.56,1.17,124.43,78.99
20171020194500,24.31,42.55,2.59,1.17,124.87,67.44
20171020200000,24.19,42.17,2.63,1.17,126.95,78.67
20171020201500,24.21,41.97,2.65,1.17,127.86,58.77
20171020203000,24.27,42.11,2.62,1.17,127.68,53.85
20171020204500,24.48,40.76,2.64,1.17,129.11,50
20171020210000,24.56,40.42,2.05,1.17,129.83,51.98
20171020211500,24.49,40.30,0,1.17,130.93,50
20171020213000,24.50,40.20,0,1.17,131.78,50
20171020214500,24.46,40.21,0,1.17,132.54,50
20171020220000,24.40,40.35,0,1.17,133.18,50
20171020221500,24.40,40.38,0,1.17,134.13,50
20171020223000,24.35,40.57,0,1.17,134.59,50
20171020224500,24.30,40.63,0,1.17,135.26,50
20171020230000,24.31,40.68,0,1.17,135.97,50
20171020231500,24.28,40.88,0,1.17,136.03,50
20171020233000,24.29,40.94,0,1.17,136.62,50
20171020234500,24.30,41.05,0,1.17,137.21,50
20171021000000,24.30,41.26,0,1.17,137.27,50
20171021001500,24.30,41.29,0,1.17,138.02,50
20171021003000,24.30,41.37,0,1.17,138.55,50
20171021004500,24.30,41.49,0,1.17,138.31,50
20171021010000,24.29,41.55,0,1.17,138.63,50
20171021011500,24.20,41.68,0,1.17,138.62,50
20171021013000,24.20,41.76,0,1.17,138.90,50
20171021014500,24.20,41.86,0,1.17,139.17,50
20171021020000,24.20,41.91,0,1.17,139.62,50
20171021021500,24.20,41.98,0,1.17,139.73,50
20171021023000,24.20,42.08,0,1.17,139.60,50
20171021024500,24.20,42.13,0,1.17,139.72,50
20171021030000,24.18,42.20,0,1.17,139.57,50
20171021031500,24.12,42.28,0,1.17,139.30,50
20171021033000,24.10,42.28,0,1.17,139.56,50
20171021034500,24.10,42.40,0,1.17,139.38,50
20171021040000,24.05,42.46,0,1.17,139.07,50
20171021041500,24.03,42.52,0,1.17,138.93,50
20171021043000,24.01,42.62,0,1.17,138.77,50
20171021044500,24,42.65,0,1.17,138.77,50
20171021050000,24,42.68,0,1.17,138.90,50
20171021051500,24,42.78,0,1.17,138.94,50
20171021053000,23.99,42.83,0,1.17,138.79,50
20171021054500,24,42.80,0,1.17,139.36,50
20171021060000,23.93,42.98,0,1.17,139.08,50
20171021061500,23.94,43.02,0,1.17,139.32,50
20171021063000,23.96,43.09,0,1.17,139.07,50
20171021064500,23.92,43.18,0,1.17,139.21,50
20171021070000,23.90,43.40,0,1.17,138.87,50
20171021071500,23.90,43.59,0,1.17,138.90,50
20171021073000,23.89,43.73,0,1.17,138.67,50
20171021074500,23.90,43.78,0,1.17,138.95,50
20171021080000,23.90,43.86,0,1.17,139.30,50
20171021081500,23.86,44.24,1.91,1.17,138.50,50
20171021083000,23.65,44.77,3.25,1.17,138.33,50
20171021084500,23.93,43.91,3.25,1.17,139.55,53.05
20171021090000,23.17,47.23,3.41,1.17,138.22,52.68
20171021091500,22.57,50.37,3.52,1.17,138.60,53.35
20171021093000,22.81,51.44,3.71,1.17,137.42,55
20171021094500,22.93,53.02,4.03,1.17,135.85,60.21
20171021100000,23.17,53.22,4.08,1.17,133.41,52.48
20171021101500,23.45,52.83,4.16,1.17,130.22,53.04
20171021103000,23.68,50.93,4.19,1.17,128.58,57.04
20171021104500,23.72,50.24,4.23,1.17,128.06,54.87
20171021110000,23.61,50.81,3.83,1.17,128.21,55.65
20171021111500,23.62,51.19,3.94,1.17,128.61,58.23
20171021113000,23.56,51.96,4.31,1.17,128.05,52.51
20171021114500,23.79,51.22,5.45,1.17,127.32,53.01
20171021120000,23.94,50.43,5.44,1.17,127.92,54.33
20171021121500,23.74,50.55,5.17,1.17,128.68,53.64
20171021123000,23.71,51.09,5,1.17,128.18,52.17
20171021124500,23.85,50.27,5.53,1.17,127.83,53.06
20171021130000,24.07,49.51,5.99,1.17,128.24,57.69
20171021131500,24.27,49.30,5.23,1.17,127.71,55.65
20171021133000,24.05,49.65,6.55,1.17,127.64,50
20171021134500,24.27,48.24,6.49,1.17,127.29,58.37
20171021140000,24.05,47.65,6.43,1.17,128,51.80
20171021141500,23.92,47.97,5.29,1.17,128.04,52.40
20171021143000,23.99,47.31,6.21,1.17,127.46,52.77
20171021144500,23.85,47.63,6.85,1.17,128.23,50.65
20171021150000,23.69,47.96,6.35,1.17,128.25,53.82
20171021151500,23.67,47.67,4.67,1.17,128.39,50.96
20171021153000,23.56,48.61,4.26,1.17,127.33,52.65
20171021154500,23.71,48.44,4.15,1.17,127.92,52.67
20171021160000,23.92,48.43,4.17,1.17,126.89,57.69
20171021161500,24.11,48.99,4.17,1.17,125.13,57.57
20171021163000,24.67,47.65,4.03,1.17,123.39,53
20171021164500,25.17,47.22,3.93,1.17,122.78,58.97
20171021170000,25.34,46.90,4.12,1.17,122.83,50.65
20171021171500,25.03,47.13,4.09,1.17,122.63,55.40
20171021173000,25.19,45.49,4.06,1.17,122.28,63.65
20171021174500,25.31,45.59,4.27,1.17,121.80,53.64
20171021180000,25.08,45.58,3.94,1.17,121.72,55.44
20171021181500,25.17,44.81,3.75,1.17,122.14,57.79
20171021183000,25.14,43.81,3.63,1.17,121.75,63.28
20171021184500,25.42,43.27,3.61,1.17,121.11,51.72
20171021190000,25.45,42.82,3.42,1.17,121.32,59.77
20171021191500,25.43,42.64,3.29,1.17,121.46,52.80
20171021193000,25.29,42,3.31,1.17,121.46,51.51
20171021194500,25.45,41.43,3.41,1.17,122.05,53.31
20171021200000,25.15,41.52,3.35,1.17,122.71,54.23
20171021201500,25.19,40.89,3.32,1.17,122.56,54.33
20171021203000,25.21,40.17,2.76,1.17,123.11,55.95
20171021204500,24.98,39.43,2.68,1.17,124.09,56.88
20171021210000,24.58,39.09,1.57,1.17,125.17,54.39
20171021211500,25.19,36.78,0,1.17,126.86,50
20171021213000,25.25,35.79,0,1.17,128.03,50
20171021214500,25.15,35.08,0,1.17,128.71,50
20171021220000,25.03,34.55,0,1.17,128.85,50
20171021221500,24.91,34.03,0,1.17,129.28,50
20171021223000,24.88,33.42,0,1.17,129.34,50
20171021224500,24.77,33.05,0,1.17,129.39,50
20171021230000,24.67,32.83,0,1.17,129.67,50
20171021231500,24.60,32.32,0,1.17,129.34,50
20171021233000,24.54,32.23,0,1.17,129.43,50
20171021234500,24.46,31.89,0,1.17,129.58,50
20171022000000,24.33,31.74,0,1.17,129.69,50
20171022001500,24.25,31.26,0,1.17,130.28,50
20171022003000,24.18,30.89,0,1.17,130.92,50
20171022004500,24.09,30.47,0,1.17,131.50,50
20171022010000,23.85,30.57,0,1.17,131.49,50
20171022011500,23.60,30.83,0,1.17,131.10,50
20171022013000,23.65,30.74,0,1.17,131.12,50
20171022014500,23.48,31.02,0,1.17,131.15,50
20171022020000,23.48,31.14,0,1.17,131.17,50
20171022021500,23.57,31.06,0,1.17,131.17,50
20171022023000,23.48,31.15,0,1.17,131.16,50
20171022024500,23.66,30.83,0,1.17,131.20,50
20171022030000,23.59,30.93,0,1.17,131.27,50
20171022031500,23.57,30.90,0,1.17,131.15,50
20171022033000,23.57,30.88,0,1.17,130.75,50
20171022034500,23.58,30.86,0,1.17,130.78,50
20171022040000,23.52,30.89,0,1.17,130.86,50
20171022041500,23.48,30.99,0,1.17,130.82,50
20171022043000,23.41,31.07,0,1.17,130.87,50
20171022044500,23.38,31.14,0,1.17,131.07,50
20171022050000,23.38,31.17,0,1.17,131.07,50
20171022051500,23.35,31.19,0,1.17,130.66,50
20171022053000,23.30,31.35,0,1.17,130.75,50
20171022054500,23.28,31.29,0,1.17,130.83,50
20171022060000,23.21,31.24,0,1.17,131.03,50
20171022061500,23.13,31.22,0,1.17,131.11,50
20171022063000,23.10,31.19,0,1.17,130.97,50
20171022064500,23.09,31.17,0,1.17,130.98,50
20171022070000,23,31.26,0,1.17,130.73,50
20171022071500,22.98,31.18,0,1.17,131,50
20171022073000,22.93,31.10,0,1.17,131.09,50
20171022074500,22.90,31.03,0,1.17,132.23,50
20171022080000,22.86,30.88,0,1.17,131.60,50
20171022081500,22.89,30.92,3.13,1.17,133.11,50
20171022083000,22.90,31.38,3.15,1.17,134.10,50
20171022084500,22.96,31.43,3.27,1.17,134.43,51.42
20171022090000,22.75,32.10,3.55,1.17,134.61,51.76
20171022091500,22.51,33.15,3.77,1.17,134.76,54.49
20171022093000,22.16,34.97,3.93,1.17,134.22,54.71
20171022094500,22.13,36.53,4.18,1.17,132.45,52.46
20171022100000,22.27,37.48,4.29,1.17,131.30,54.13
20171022101500,22.37,38.80,4.29,1.17,130.12,51.29
20171022103000,22.72,39.73,4.13,1.17,127.96,53.11
20171022104500,22.89,40.31,3.99,1.17,126.53,54.09
20171022110000,23.33,39.76,4.17,1.17,126.58,57.11
20171022111500,23.49,39.49,4.46,1.17,126.43,52.17
20171022113000,23.62,38.83,4.81,1.17,126.22,50.92
20171022114500,23.49,40.77,5.11,1.17,127.76,55.52
20171022120000,23.61,40.23,5.24,1.17,128.15,53.61
20171022121500,23.66,40.45,5.36,1.17,129.25,52.56
20171022123000,23.82,40.17,5.63,1.17,127.19,53.72
20171022124500,23.90,40.25,5.92,1.17,126.82,52.95
20171022130000,23.79,40.51,6,1.17,126.69,56.67
20171022131500,24.17,38.83,6.37,1.17,126.11,55.95
20171022133000,24.24,38.31,6.37,1.17,126.63,53.56
20171022134500,24.10,38.71,5.82,1.17,127.25,57.57
20171022140000,24.02,37.59,6.35,1.17,128.22,53.92
20171022141500,23.82,37.55,6.46,1.17,128.02,51.73
20171022143000,23.77,36.69,6.62,1.17,128.36,52.99
20171022144500,23.97,36.21,6.54,1.17,128.10,52.33
20171022150000,23.78,36.83,6.56,1.17,128.89,50
20171022151500,23.69,36.51,6.39,1.17,129.73,53.52
20171022153000,23.56,36.57,6.13,1.17,129.74,53.97
20171022154500,23.58,37.71,5.97,1.17,129.88,54.53
20171022160000,23.73,37.23,5.75,1.17,127.95,52.13
20171022161500,23.83,38.04,5.73,1.17,126.73,51.67
20171022163000,24.05,37.89,5.64,1.17,126.05,51.48
20171022164500,24.21,38.13,5.29,1.17,125.02,56.37
20171022170000,24.25,38.52,5.18,1.17,124.30,51.25
20171022171500,24.25,38.13,4.79,1.17,124.31,56.04
20171022173000,24.32,38.45,4.59,1.17,123.71,59.74
20171022174500,24.64,37.93,4.46,1.17,122.64,59.31
20171022180000,24.56,38.37,4.31,1.17,122.96,61.47
20171022181500,24.39,38.48,4.11,1.17,123.25,58.67
20171022183000,24.29,38.16,3.87,1.17,123.99,54.18
20171022184500,24.43,36.99,3.67,1.17,123.27,54.31
20171022190000,24.52,36.88,3.49,1.17,122.99,56.41
20171022191500,24.47,37.44,3.42,1.17,123.07,57.69
20171022193000,24.44,37.74,3.38,1.17,123.04,52.73
20171022194500,24.45,36.36,3.41,1.17,123.94,51.94
20171022200000,24.37,36.54,3.39,1.17,124.45,56.48
20171022201500,24.37,35.79,3.27,1.17,125.27,55.71
20171022203000,24.34,35.32,2.81,1.17,125.52,58.70
20171022204500,24.06,35.61,2.55,1.17,126.29,60.89
20171022210000,24.42,34.36,1.21,1.17,127.61,50
20171022211500,25.06,32.14,0,1.17,128.92,50
20171022213000,25.08,31.35,0,1.17,130.07,50
20171022214500,25.01,31.08,0,1.17,131.04,50
20171022220000,24.87,30.72,0,1.17,132.17,50
20171022221500,24.77,30.62,0,1.17,132.99,50
20171022223000,24.66,30.61,0,1.17,133.50,50
20171022224500,24.60,30.52,0,1.17,134.33,50
20171022230000,24.51,30.58,0,1.17,134.95,50
20171022231500,24.50,30.58,0,1.17,135.17,50
20171022233000,24.42,30.63,0,1.17,135.22,50
20171022234500,24.38,30.41,0,1.17,135.50,50
20171023000000,24.30,30.32,0,1.17,135.44,50
20171023001500,24.22,30.07,0,1.17,135.65,50
20171023003000,24.20,29.99,0,1.17,135.47,50
20171023004500,24.16,30.08,0,1.17,135.56,50
20171023010000,24.10,30.14,0,1.17,135.46,50
20171023011500,24.09,30.03,0,1.17,135.48,50
20171023013000,24.03,30.03,0,1.17,135.63,50
20171023014500,23.90,29.86,0,1.17,135.41,50
20171023020000,23.90,29.65,0,1.17,134.77,50
20171023021500,23.84,29.71,0,1.17,134.15,55.13
20171023023000,24.05,29.31,0,1.17,134.17,50
20171023024500,23.83,29.57,0,1.17,134.34,50
20171023030000,23.64,29.75,0,1.17,134.34,50
20171023031500,23.60,29.77,0,1.17,134.14,50
20171023033000,23.57,29.74,0,1.17,134.10,50
20171023034500,23.58,29.68,0,1.17,134.03,50
20171023040000,23.47,29.83,0,1.17,133.70,50
20171023041500,23.40,29.92,0,1.17,133.81,50
20171023043000,23.38,29.90,0,1.17,133.90,50
20171023044500,23.28,29.99,0,1.17,133.98,50
20171023050000,23.20,29.96,0,1.17,134,50
20171023051500,23.19,29.92,0,1.17,134.64,50
20171023053000,23.12,29.98,0,1.17,134.02,50
20171023054500,23.10,29.97,0,1.17,133.91,50
20171023060000,23.08,29.88,0,1.17,133.87,50
20171023061500,23.05,29.89,0,1.17,134.44,50
20171023063000,23,29.83,0,1.17,134.12,50
20171023064500,22.93,29.80,0,1.17,134.31,50
20171023070000,22.86,29.78,0.32,1.17,134.32,51.49
20171023071500,22.67,30.55,3.46,1.17,134.68,52.09
20171023073000,22.76,30.61,3.48,1.17,134.70,56.16
20171023074500,22.84,30.51,3.50,1.17,136.06,54.55
20171023080000,22.75,30.76,3.41,1.17,135.08,57.93
20171023081500,22.73,31.18,3.43,1.17,127.79,50.55
20171023083000,22.76,31.14,3.67,1.17,128.51,54.67
20171023084500,22.64,31.03,3.67,1.17,130.97,52.21
20171023090000,22.60,30.97,3.80,1.17,133.17,50.65
20171023091500,22.41,31.84,4,1.17,133.55,54.25
20171023093000,22.45,32.79,4.09,1.17,134.41,56.72
20171023094500,22.67,33.23,4.23,1.17,134.20,59.97
20171023100000,22.64,34.01,4.33,1.17,134.10,51.41
20171023101500,22.52,34.78,4.30,1.17,133.66,52.95
20171023103000,22.57,35.29,4.32,1.17,133.76,50.89
20171023104500,22.49,36.26,4.23,1.17,133.85,53.68
20171023110000,22.88,36.08,4.49,1.17,133.17,56.22
20171023111500,22.99,36.08,4.81,1.17,133.02,59.15
20171023113000,23.07,35.93,5.20,1.17,133.03,56.80
20171023114500,23.03,35.82,5.55,1.17,133.46,52.83
20171023120000,23.07,35.83,5.66,1.17,133.60,65.75
20171023121500,23.27,35.94,5.81,1.17,133.05,62.63
20171023123000,23.38,36.02,5.89,1.17,131.88,65.13
20171023124500,23.46,36.15,5.82,1.17,133.04,71.47
20171023130000,23.59,35.77,5.96,1.17,133.41,67.01
20171023131500,23.60,36.21,6.10,1.17,134.20,61.87
20171023133000,23.49,35.62,6.09,1.17,136.02,65.74
20171023134500,23.27,36.22,6.22,1.17,136.51,64.14
20171023140000,23.56,35.75,6.41,1.17,134.73,63.02
20171023141500,23.65,35.16,6.51,1.17,134.87,61.98
20171023143000,23.51,34.74,4.59,1.17,135.55,63.63
20171023144500,23.59,34.21,4.25,1.17,135.57,67.90
20171023150000,23.69,33.60,4.25,1.17,134.91,55.99
20171023151500,23.77,33.63,4.34,1.17,136.01,58.32
20171023153000,23.81,33.77,4.31,1.17,136.70,61.53
20171023154500,24.27,32.90,4.23,1.17,133.87,63.76
20171023160000,25.14,31.67,4.06,1.17,132.34,67.10
20171023161500,24.45,32.78,4.13,1.17,133.40,62.58
20171023163000,24.43,33.26,4.17,1.17,132.05,66.01
20171023164500,24.55,33.11,4.09,1.17,131.63,66.10
20171023170000,24.50,32.48,4,1.17,131.76,67.21
20171023171500,24.46,33.02,4.09,1.17,132.30,68.18
20171023173000,24.61,33.13,3.94,1.17,131.31,67.79
20171023174500,24.96,31.95,3.65,1.17,131.32,69.64
20171023180000,24.83,31.57,3.62,1.17,131.20,64.76
20171023181500,24.71,31.55,3.58,1.17,131.80,60.43
20171023183000,24.83,31.21,3.61,1.17,131.82,58.49
20171023184500,24.63,31.03,3.45,1.17,131.95,66.23
20171023190000,24.47,31.14,3.43,1.17,132.92,59.22
20171023191500,24.49,31.40,3.22,1.17,132.81,70.60
20171023193000,24.55,32.09,3.37,1.17,132.83,66.64
20171023194500,24.55,32.17,3.22,1.17,133.53,63.03
20171023200000,24.87,31.93,3.02,1.17,134.17,59.73
20171023201500,25.07,31.90,2.81,1.17,135.07,57.12
20171023203000,24.93,30.87,2.73,1.17,136.20,50.33
20171023204500,24.53,30.69,2.54,1.17,136.29,53.41
20171023210000,24.70,29.64,2.51,1.17,136.47,50
20171023211500,24.86,27.96,0.33,1.17,136.75,50
20171023213000,24.89,27.06,0,1.17,137.84,50
20171023214500,24.78,26.57,0,1.17,138.71,50
20171023220000,24.65,26.12,0,1.17,139.60,50
20171023221500,24.56,25.68,0,1.17,140.27,50
20171023223000,24.50,25.43,0,1.17,140.81,50
20171023224500,24.43,25.28,0,1.17,141.22,50
20171023230000,24.38,25.08,0,1.17,141.62,50
20171023231500,24.31,25.05,0,1.17,141.94,50
20171023233000,24.25,25.04,0,1.17,141.88,50
20171023234500,24.20,25.11,0,1.17,142.17,50
20171024000000,24.18,25.17,0,1.17,142.12,50
20171024001500,24.10,25.28,0,1.17,141.98,50
20171024003000,24.04,25.46,0,1.17,141.85,50
20171024004500,24,25.62,0,1.17,141.58,50
20171024010000,23.92,25.74,0,1.17,141.46,50
20171024011500,23.86,25.89,0,1.17,141.09,50
20171024013000,23.75,26.15,0,1.17,141,50
20171024014500,23.70,26.27,0,1.17,140.82,50
20171024020000,23.70,26.40,0,1.17,141.06,50
20171024021500,23.66,26.53,0,1.17,140.94,50
20171024023000,23.60,26.70,0,1.17,140.71,50
20171024024500,23.55,26.81,0,1.17,140.68,50
20171024030000,23.48,26.97,0,1.17,140.69,50
20171024031500,23.48,27.05,0,1.17,140.62,50
20171024033000,23.65,26.85,0,1.17,140.30,54.21
20171024034500,23.51,27.07,0,1.17,140.45,50
20171024040000,23.36,27.19,0,1.17,140.39,50
20171024041500,23.32,27.25,0,1.17,140.41,50
20171024043000,23.29,27.22,0,1.17,140.30,50
20171024044500,23.27,27.25,0,1.17,140.05,50
20171024050000,23.25,27.32,0,1.17,139.99,50
20171024051500,23.20,27.38,0,1.17,139.92,50
20171024053000,23.16,27.52,0,1.17,139.85,50
20171024054500,23.12,27.58,0,1.17,139.77,50
20171024060000,23.12,27.56,0,1.17,139.94,50
20171024061500,23.05,27.59,0,1.17,139.55,50
20171024063000,23.02,27.47,0,1.17,139.50,50
20171024064500,22.97,27.46,0,1.17,139.50,50
20171024070000,22.82,27.75,0.72,1.17,139.43,51.20
20171024071500,22.75,28.20,3.45,1.17,139.27,50.59
20171024073000,22.76,28.41,3.45,1.17,139.29,52.78
20171024074500,22.86,28.45,3.40,1.17,140.44,57.47
20171024080000,22.87,28.51,3.49,1.17,139.72,51.25
20171024081500,22.89,28.73,3.47,1.17,140.50,55.54
20171024083000,22.93,28.67,3.53,1.17,140.46,55.17
20171024084500,22.97,28.31,3.63,1.17,142.28,50
20171024090000,22.92,28.62,3.79,1.17,143.51,52.57
20171024091500,22.91,29.61,3.98,1.17,142.74,50
20171024093000,23.04,30.45,4.16,1.17,140.95,54.02
20171024094500,22.85,31.93,4.21,1.17,140.27,51.40
20171024100000,22.79,33.16,4.14,1.17,140.71,67.07
20171024101500,22.87,34.80,4.29,1.17,140.02,60.17
20171024103000,23.29,35.19,4.23,1.17,139,69.17
